il,ilce,istasyon,istNo,yukseklik_m,lat,lon
Kastamonu,Devrekani,DEVREKANİ/KUZ KÖYÜ,19030,1431.0,41.772778,34.044167
Kastamonu,Doğanyurt,DOĞANYURT,18516,10.0,42.006667,33.459722
Kastamonu,İhsangazi,İHSANGAZİ,18517,850.0,41.218541,33.540141
Kastamonu,İhsangazi,İHSANGAZİ/İNCİĞEZ KÖYÜ,18704,1231.0,41.258611,33.481111
Kastamonu,İnebolu,İNEBOLU,17024,64.0,41.978937,33.762945
Kastamonu,İnebolu,İNEBOLU/YOLÜSTÜ KÖYÜ,18914,743.0,41.913113,33.728463
Kastamonu,Küre,KÜRE,18518,1015.0,41.810556,33.711111
Kastamonu,Merkez,HANÖNÜ,19222,431.0,41.62828,34.5001
Kastamonu,Merkez,KASTAMONU,17074,800.0,41.370966,33.77561
Kastamonu,Merkez,KASTAMONU/BAŞÖREN KÖYÜ,18706,962.0,41.294444,34.117222
Kastamonu,Merkez,KASTAMONU/MESCİT KÖYÜ,18997,1148.0,41.249877,33.898894
Kastamonu,Pınarbaşı,KASTAMONU/PINARBAŞI,18513,640.0,41.617778,33.124444
Kastamonu,Pınarbaşı,PINARBAŞI KAR,18519,1019.0,41.556635,33.078865
Kastamonu,Seydiler,SEYDİLER,18520,1052.0,41.624444,33.718611
Kastamonu,Taşköprü,TAŞKÖPRÜ,18522,632.0,41.494282,34.222299
Kastamonu,Tosya,TOSYA,17650,870.0,41.013202,34.036988
Kastamonu,Çatalzeytin,ÇATALZEYTİN,17625,75.0,41.953764,34.217955
Kastamonu,Şenpazar,ŞENPAZAR,18521,380.0,41.810833,33.23
Kayseri,Akkışla,AKKIŞLA,18454,1390.0,39.004444,36.180556
Kayseri,Akkışla,AKKIŞLA/ORTAKÖY KÖYÜ,18662,1530.0,39.042778,36.274167
Kayseri,Bünyan,BÜNYAN,18455,1335.0,38.853773,35.849494
Kayseri,Develi,DEVELİ,17836,1204.0,38.374429,35.479706
Kayseri,Develi,DEVELİ/KÜÇÜKKÜNYE KÖYÜ,18663,1619.0,38.149167,35.827222
Kayseri,Develi,DEVELİ/ÖKSÜT,19912,1824.0,38.314394,35.50698
Kayseri,Felahiye,FELAHİYE,18456,1370.0,39.084444,35.572222
Kayseri,Hacılar,HACILAR,19185,1301.0,38.659505,35.47117
Kayseri,İncesu,İNCESU,18457,1130.0,38.625278,35.175278
Kayseri,Kocasinan,KAYSERİ ERKİLET HAVALİMANI,17195,1053.0,38.771201,35.507858
Kayseri,Kocasinan,KOCASİNAN/HİMMETDEDE KÖYÜ,18923,1234.0,38.941047,35.058238
Kayseri,Kocasinan,KOCASİNAN/YAMULA BARAJI,18148,1075.0,38.902088,35.269278
Kayseri,Melikgazi,KAYSERİ BÖLGE,17196,1094.0,38.689465,35.500029
Kayseri,Pınarbaşı,KAYSERİ/PINARBAŞI,17802,1542.0,38.725148,36.390355
Kayseri,Pınarbaşı,PINARBAŞI/PAZARSU KÖYÜ,19187,1610.0,39.104251,36.649477
Kayseri,Pınarbaşı,PINARBAŞI/YUKARIKIZILÇEVRİK KÖYÜ,18664,1859.0,38.802726,36.639285
Kayseri,Sarıoğlan,SARIOĞLAN,18459,1220.0,39.082778,35.946389
Kayseri,Sarıoğlan,SARIOĞLAN/TUZLA GÖLÜ,18873,1166.0,39.035278,35.789722
Kayseri,Sarız,SARIZ,17840,1599.0,38.478136,36.503531
Kayseri,Sarız,SARIZ/YEDİOLUK KÖYÜ,18875,1833.0,38.56434,36.436255
Kayseri,Talas,TALAS/ALİ DAĞI,18460,1745.0,38.667778,35.5475
Kayseri,Talas,TALAS/ERCİYES ÜNİVERSİTESİ,19188,1106.0,38.709713,35.546479
Kayseri,Talas,TALAS/KAMBER KÖYÜ,18874,1592.0,38.633056,35.771944
Kayseri,Tomarza,TOMARZA,17837,1402.0,38.452192,35.791164
Kayseri,Tomarza,TOMARZA/ARSLANTAŞ KÖYÜ,19186,1836.0,38.376242,36.140545
Kayseri,Tomarza,TOMARZA/GÜZELSU KÖYÜ,18665,1733.0,38.540833,35.930833
Kayseri,Yahyalı,YAHYALI,18461,1125.0,38.1425,35.362778
Kayseri,Yahyalı,YAHYALI/AVLAĞA KÖYÜ,18661,1469.0,37.981111,35.500833
Kayseri,Yahyalı,YAHYALI/DEREBAĞ KÖYÜ,18660,1970.0,38.101667,35.264722
Kayseri,Yahyalı,YAHYALI/SÜLEYMANFAKILI KÖYÜ,18941,1438.0,38.142651,35.546667
Kayseri,Yeşilhisar,YEŞİLHİSAR,18207,1141.0,38.340676,35.087377
Kayseri,Özvatan,ÖZVATAN,18458,1375.0,39.113611,35.679444
Kilis,Elbeyli,ELBEYLİ,18155,508.0,36.6725,37.473056
Kilis,Merkez,KİLİS,17262,640.0,36.708436,37.112022
Kilis,Merkez,KİLİS/MISIRCIK KÖYÜ,18869,694.0,36.831111,37.3025
Kilis,Merkez,KİLİS/RESUL OSMAN DAĞI,18971,943.0,36.746846,37.121678
Kilis,Musabeyli,MUSABEYLİ,18154,739.0,36.885,36.920278
Kilis,Polateli,POLATELİ,18283,851.0,36.84229,37.149388
Kocaeli,Başiskele,BAŞİSKELE,18409,105.0,40.708056,29.965368
Kocaeli,Başiskele,BAŞİSKELE/YUVACIK ORMAN SAHASI,18801,1045.0,40.596667,29.950833
Kocaeli,Darıca,DARICA,18410,128.0,40.772388,29.390487
Kocaeli,Derince,DERİNCE,19116,52.0,40.77,29.85278
Kocaeli,Derince,DERİNCE/KARAGÖLLÜ KÖYÜ,18802,181.0,40.9525,29.805
Kocaeli,Dilovası,DİLOVASI,18411,160.0,40.781111,29.572778
Kocaeli,Gebze,GEBZE,17639,176.0,40.822732,29.434456
Kocaeli,Gölcük,GÖLCÜK,17067,18.0,40.726779,29.806569
Kocaeli,Gölcük,GÖLCÜK/AYVAZPINARI KÖYÜ,19117,810.0,40.625078,29.74331
Kocaeli,İzmit,İZMİT ORMAN SAHASI,18800,420.0,40.834722,29.914167
Kocaeli,İzmit,İZMİT/AKMEŞE BELDESİ,18799,246.0,40.847321,30.188434
Kocaeli,İzmit,KOCAELİ,17066,74.0,40.766325,29.917347
Kocaeli,Kandıra,KANDIRA,18104,40.0,41.061667,30.131667
Kocaeli,Kandıra,KANDIRA/AKÇAOVA BELDESİ,18798,86.0,41.036667,29.956111
Kocaeli,Karamürsel,KARAMÜRSEL,18412,114.0,40.677222,29.556111
Kocaeli,Kartepe,KARTEPE,18413,80.0,40.710833,30.025
Kocaeli,Kartepe,KOCAELİ CENGİZ TOPEL HAVALİMANI,17068,70.0,40.733241,30.094771
Kocaeli,Körfez,KÖRFEZ,18414,90.0,40.776389,29.765
Kocaeli,Çayırova,ÇAYIROVA,19115,152.0,40.848452,29.398757
Konya,Ahırlı,AHIRLI,18486,1185.0,37.240278,32.114722
Konya,Akören,AKÖREN,18487,1114.0,37.451725,32.380321
Konya,Akşehir,AKŞEHİR,17239,1002.0,38.368833,31.429667
Konya,Altınekin,ALTINEKİN,18488,1080.0,38.298889,32.879167
Konya,Beyşehir,BEYŞEHİR,17242,1141.0,37.677667,31.746333
Konya,Beyşehir,BEYŞEHİR/YEŞİLDAĞ ORMAN SAHASI,18897,1240.0,37.522608,31.421211
Konya,Bozkır,BOZKIR,18489,1170.0,37.183514,32.246016
Konya,Bozkır,BOZKIR/SARIOĞLAN BELDESİ,18758,1496.0,37.237778,32.540833
Konya,Bozkır,BOZKIR/SORKUN YAYLASI,18591,1695.0,37.151667,32.093056
Konya,Cihanbeyli,CİHANBEYLİ,17191,973.0,38.650578,32.92186
Konya,Cihanbeyli,CİHANBEYLİ/TURANLAR KÖYÜ,18684,1261.0,38.858889,32.635833
Konya,Cihanbeyli,CİHANBEYLİ/YENİCEOBA BELDESİ,18887,955.0,38.88,32.766944
Konya,Derbent,DERBENT,18491,1540.0,38.016389,32.017222
Konya,Derbent,DERBENT/ALADAĞ,18898,1950.0,37.988418,32.047
Konya,Derebucak,DEREBUCAK,18492,1275.0,37.391944,31.514444
Konya,Doğanhisar,DOĞANHİSAR,18493,1335.0,38.136944,31.676389
Konya,Emirgazi,EMİRGAZİ,18494,1100.0,37.8925,33.841111
Konya,Ereğli,EREĞLİ,17248,1046.0,37.5255,34.0485
Konya,Güneysınır,GÜNEYSINIR,18495,1190.0,37.267972,32.720792
Konya,Güneysınır,GÜNEYSINIR/SARIHACI KÖYÜ,18894,924.0,37.031944,32.676111
Konya,Hadim,HADİM,17928,1552.0,36.988552,32.45648
Konya,Hadim,HADİM/DEDEMLİ DOLHANLAR,18681,1592.0,37.033056,32.288611
Konya,Halkapınar,HALKAPINAR/İVRİZ,18496,1170.0,37.441389,34.151944
Konya,Hüyük,HÜYÜK,18497,1323.0,37.9625,31.5968
Konya,Ilgın,ILGIN,17832,1036.0,38.276333,31.894
Konya,Kadınhanı,KADINHANI,19321,1155.0,38.2309,32.2173
Konya,Kadınhanı,KADINHANI/ALTINOVA TİGEM,17744,1002.0,38.718866,32.174886
Konya,Kadınhanı,KADINHANI/ATLANTI BELDESİ,18682,983.0,38.416667,32.155278
Konya,Karapınar,KARAPINAR,17902,996.0,37.7153,33.5256
Konya,Karapınar,KARAPINAR/SAZLIPINAR KÖYÜ,18895,1004.0,37.674167,33.195556
Konya,Karatay,KARATAY/BAHRİ DAĞDAŞ ARŞ. (TAGEM),18213,1011.0,37.860556,32.583889
Konya,Karatay,KARATAY/ESENTEPE KÖYÜ,18683,1060.0,38.018333,33.384444
Konya,Karatay,KARATAY/GÖÇÜ KÖYÜ BOZDAĞ,18687,1723.0,37.8925,33.062778
Konya,Kulu,KULU,17754,1005.0,39.078833,33.065667
Konya,Meram,KONYA BÖLGE,17245,1029.0,37.868678,32.471331
Konya,Meram,MERAM/GÜNEYDERE KÖYÜ,18686,1625.0,37.613611,32.174722
Konya,Meram,MERAM/İNLİCE BELDESİ,18759,1590.0,37.715833,32.085556
Konya,Meram,MERAM/KAYHÜYÜK KÖYÜ,18685,1440.0,37.656389,32.404444
Konya,Meram,MERAM/KONYA KENT ORMANI,18760,1538.0,37.885,32.210556
Konya,Meram,MERAM/LORAS DAĞI,19200,1223.0,37.801997,32.389323
Konya,Sarayönü,SARAYÖNÜ,19322,1060.0,38.261434,32.387616
Konya,Sarayönü,SARAYÖNÜ/GÖZLÜ TİGEM,17897,1030.0,38.49194,32.456295
Konya,Selçuklu,KONYA HAVALİMANI,17244,1031.0,37.968664,32.553926
Konya,Selçuklu,SELÇUKLU/BAĞRIKURT,18896,1167.0,38.107979,32.493262
Konya,Selçuklu,SELÇUKLU/SİLLE BARAJI,18753,1305.0,37.928889,32.401389
Konya,Seydişehir,SEYDİŞEHİR,17972,1107.0,37.448707,31.853393
Konya,Seydişehir,SEYDİŞEHİR/ALACABEL,18212,1558.0,37.234167,31.916944
Konya,Taşkent,TAŞKENT,18498,1679.0,36.909293,32.497615
Konya,Taşkent,TAŞKENT/BALCILAR BELDESİ,18592,1590.0,36.896944,32.681667
Konya,Tuzlukçu,TUZLUKÇU,18499,1008.0,38.466467,31.653323
Konya,Yalıhüyük,YALIHÜYÜK,18500,1170.0,37.291414,32.111878
Konya,Yunak,YUNAK,17798,1148.0,38.8205,31.725833
Konya,Çeltik,ÇELTİK,18490,872.0,39.023921,31.803972
Konya,Çumra,ÇUMRA,17900,1014.0,37.565833,32.79
Konya,Çumra,ÇUMRA/APA BARAJI,19918,1064.0,37.36526,32.53993
Kütahya,Altıntaş,ALTINTAŞ,18093,1022.0,39.058768,30.1003
Kütahya,Altıntaş,KÜTAHYA ZAFER HAVALİMANI,17154,1011.0,39.103148,30.138556
Kütahya,Aslanapa,ASLANAPA,18391,1041.0,39.221444,29.866451
Kütahya,Domaniç,DOMANİÇ,18094,886.0,39.785278,29.584722
Kütahya,Domaniç,DOMANİÇ/KOCAYAYLA,18601,1394.0,39.863611,29.656389
Kütahya,Dumlupınar,DUMLUPINAR,17747,1250.0,38.852632,29.978915
Kütahya,Emet,EMET,17707,976.0,39.33911,29.271328
Kütahya,Emet,EMET/ESATLAR KÖYÜ,18604,1075.0,39.331389,29.610833
Kütahya,Gediz,GEDİZ,17750,736.0,38.994715,29.400269
Kütahya,Gediz,GEDİZ/YAYLAKÖY,19148,1174.0,39.077205,29.464315
Kütahya,Hisarcık,HİSARCIK,18835,853.0,39.23,29.2625
Kütahya,Merkez,KÜTAHYA,17155,969.0,39.417144,29.989066
Kütahya,Merkez,KÜTAHYA HAVALİMANI,17755,922.0,39.431181,30.012435
Kütahya,Merkez,KÜTAHYA/KİRAZLIYAYLASI KÖYÜ,18605,1673.0,39.407778,29.790833
Kütahya,Pazarlar,PAZARLAR,18392,934.0,38.989444,29.123056
Kütahya,Simav,SİMAV,17748,801.0,39.1252,28.991853
Kütahya,Simav,SİMAV/SÖĞÜT ORMAN SAHASI,18836,1300.0,39.165833,29.082222
Kütahya,Tavşanlı,TAVŞANLI,17704,833.0,39.538121,29.494323
Kütahya,Tavşanlı,TAVŞANLI/BALIKÖY,19149,477.0,39.529842,29.101446
Kütahya,Tavşanlı,TAVŞANLI/GÜMÜŞYENİKÖY,18607,1289.0,39.6775,29.736111
Kütahya,Çavdarhisar,ÇAVDARHİSAR,18095,1056.0,39.175833,29.587778
Kütahya,Şaphane,ŞAPHANE,18606,970.0,39.012222,29.200278
Kırklareli,Babaeski,BABAESKİ,18405,85.0,41.443333,27.062222
Kırklareli,Babaeski,BABAESKİ/YENİMAHALLE KÖYÜ,18794,109.0,41.583408,27.104391
Kırklareli,Demirköy,DEMİRKÖY,18102,347.0,41.8252,27.7588
Kırklareli,Demirköy,DEMİRKÖY/BEĞENDİK KÖYÜ,18795,20.0,41.963889,28.023333
Kırklareli,Kofçaz,KOFÇAZ,18406,425.0,41.941111,27.153889
Kırklareli,Lüleburgaz,LÜLEBURGAZ TİGEM,17631,46.0,41.351291,27.310797
Kırklareli,Lüleburgaz,LÜLEBURGAZ/AHMETBEY BELDESİ,18796,100.0,41.434167,27.573333
Kırklareli,Lüleburgaz,LÜLEBURGAZ/CELALİYE KÖYÜ,19113,121.0,41.52814,27.3693
Kırklareli,Merkez,KIRKLARELİ,17052,232.0,41.738155,27.217845
Kırklareli,Merkez,KIRKLARELİ ÜNİVERSİTESİ,19900,270.0,41.788442,27.168334
Kırklareli,Merkez,KIRKLARELİ/ÜSKÜP KÖYÜ,19114,302.0,41.73879,27.416895
Kırklareli,Pehlivanköy,PEHLİVANKÖY,18407,50.0,41.355556,26.939444
Kırklareli,Pınarhisar,PINARHİSAR,18398,272.0,41.631111,27.523611
Kırklareli,Pınarhisar,PINARHİSAR/MAHYA DAĞI,18797,842.0,41.76843,27.6309
Kırklareli,Vize,VİZE,19320,153.0,41.566415,27.769299
Kırklareli,Vize,VİZE/KAZANDERE BARAJI,18737,13.0,41.61556,28.075
Kırklareli,Vize,VİZE/KIYIKÖY,18103,8.0,41.637778,28.066111
Kırklareli,Vize,VİZE/YUMURTATEPE,18408,335.0,41.708382,27.865532
Kırıkkale,Balışeyh,BALIŞEYH,18264,886.0,39.915278,33.714722
Kırıkkale,Delice,DELİCE,18081,674.0,39.940556,34.032778
Kırıkkale,Delice,DELİCE/TAŞYAZI,19022,1170.0,39.998611,33.920833
Kırıkkale,Karakeçili,KARAKEÇİLİ,17735,814.0,39.5944,33.3817
Kırıkkale,Keskin,KESKİN,17730,1140.0,39.668033,33.611482
Kırıkkale,Keskin,KESKİN/KASIMAĞA KÖYÜ,19020,969.0,39.575278,33.758889
Kırıkkale,Merkez,KIRIKKALE,17135,751.0,39.843304,33.51807
Kırıkkale,Merkez,KIRIKKALE/HACILAR,18263,787.0,39.735556,33.429722
Kırıkkale,Sulakyurt,SULAKYURT,18255,878.0,40.160556,33.713056
Kırıkkale,Yahşihan,YAHŞİHAN,19216,748.0,39.85798,33.45901
Kırıkkale,Yahşihan,YAHŞİHAN/KILIÇLAR KÖYÜ,19371,785.0,39.88988,33.34129
Kırıkkale,Çelebi,ÇELEBİ,18254,1299.0,39.464167,33.517778
Kırşehir,Akpınar,AKPINAR,18119,1156.0,39.447921,33.976629
Kırşehir,Akçakent,AKÇAKENT,18462,1450.0,39.612778,34.094444
Kırşehir,Boztepe,BOZTEPE/MALYA TİGEM,17745,1127.0,39.303849,34.342109
Kırşehir,Kaman,KAMAN,17756,1131.0,39.365242,33.706403
Kırşehir,Kaman,KAMAN/TEPEKÖY KÖYÜ,18876,1121.0,39.211944,33.850833
